"id	fips	val	pctile"
"US14000US06085508303	6085508303	0.988384039	97.07429745"
"US14000US06085508304	6085508304	0.455146609	77.55678173"
"US14000US06085508401	6085508401	0.968078279	96.77916079"
"US14000US06085508403	6085508403	1.083365252	98.19068395"
"US14000US06085508404	6085508404	0.811725047	93.28884897"
"US14000US06085508503	6085508503	0.653526948	87.39894777"
"US14000US06085508504	6085508504	0.415180202	75.32400873"
"US14000US06085508505	6085508505	0.886377885	95.0468369"
"US14000US06085508507	6085508507	0.696133801	89.29808803"
"US14000US06085508601	6085508601	0.751148613	91.46670089"
"US14000US06085508602	6085508602	0.714449074	89.99101758"
"US14000US06085508703	6085508703	0.752232879	91.518029"
"US14000US06085508704	6085508704	0.465614259	78.09572693"
"US14000US06085508800	6085508800	0.400945858	74.51559091"
"US14000US06085508900	6085508900	0.484082866	78.9298088"
"US14000US06085509102	6085509102	1.016337904	97.45925831"
"US14000US06085509105	6085509105	0.745127208	91.17156422"
"US14000US06085509106	6085509106	0.595959731	84.97369434"
"US14000US06085509107	6085509107	0.542595898	82.17631207"
"US14000US06085509108	6085509108	0.480199844	78.73732837"
"US14000US06085509109	6085509109	0.994756847	97.17695368"
"US14000US06085509201	6085509201	0.723818545	90.33748236"
"US14000US06085509202	6085509202	0.879995329	94.8671885"
"US14000US06085509302	6085509302	0.736125848	90.90209162"
"US14000US06085509303	6085509303	0.219756253	62.91543693"
"US14000US06085509304	6085509304	0.795552787	92.83972796"
"US14000US06085509401	6085509401	0.686141431	88.91312717"
"US14000US06085509403	6085509403	0.315832199	69.04914667"
"US14000US06085509404	6085509404	0.568348843	83.61349929"
"US14000US06085509500	6085509500	0.507348226	80.21301168"
"US14000US06085509600	6085509600	1.170189488	99.01193379"
"US14000US06085509700	6085509700	0.884016321	94.99550879"
"US14000US06085509801	6085509801	1.015808904	97.44642628"
"US14000US06085509802	6085509802	0.807372355	93.21185679"
"US14000US06085509901	6085509901	1.190089153	99.17875016"
"US14000US06085509902	6085509902	0.910487333	95.56011805"
"US14000US06085510001	6085510001	1.284627855	99.61503914"
"US14000US06085510002	6085510002	1.113425291	98.48582061"
"US14000US06085510100	6085510100	1.064364945	98.06236366"
"US14000US06065041806	6065041806	0.447184568	77.15898884"
"US14000US06085510200	6085510200	1.262506751	99.53804697"
"US14000US06085510300	6085510300	1.24295149	99.46105479"
"US14000US06085510500	6085510500	1.008737366	97.35660208"
"US14000US06085510600	6085510600	0.893944185	95.25214936"
"US14000US06085510700	6085510700	0.834647162	93.90478635"
"US14000US06085510801	6085510801	1.15515814	98.90927756"
"US14000US06085510802	6085510802	1.23322836	99.40972668"
"US14000US06085510803	6085510803	0.780649993	92.40343898"
"US14000US06085510900	6085510900	1.104866965	98.43449249"
"US14000US06085511000	6085511000	1.109156604	98.46015655"
"US14000US06085511100	6085511100	1.32894635	99.71769537"
"US14000US06085511200	6085511200	1.42359038	99.93583986"
"US14000US06085511301	6085511301	0.796043122	92.85255999"
"US14000US06085511302	6085511302	1.056279898	97.99820352"
"US14000US06085511400	6085511400	1.178072406	99.0632619"
"US14000US06085511500	6085511500	1.296127796	99.66636725"
"US14000US06085511609	6085511609	0.973948785	96.8304889"
"US14000US06085511701	6085511701	1.373167164	99.80751957"
"US14000US06085511702	6085511702	1.127981228	98.67830104"
"US14000US06085511704	6085511704	1.092497696	98.31900423"
"US14000US06085511800	6085511800	0.850158216	94.25125112"
"US14000US06085511905	6085511905	0.936151179	96.21455152"
"US14000US06085511907	6085511907	0.919383055	95.73976646"
"US14000US06085511909	6085511909	1.127917638	98.66546901"
"US14000US06085511910	6085511910	1.28470557	99.62787117"
"US14000US06085511911	6085511911	0.587378318	84.47324522"
"US14000US06085511912	6085511912	0.98017311	96.93314513"
"US14000US06085511914	6085511914	0.974810886	96.84332093"
"US14000US06085511916	6085511916	0.689560818	89.02861542"
"US14000US06085512001	6085512001	0.736126815	90.91492365"
"US14000US06085512005	6085512005	0.534579702	81.85551136"
"US14000US06085512017	6085512017	0.082583509	54.61311433"
"US14000US06085512020	6085512020	0.355676474	71.69254459"
"US14000US06085512021	6085512021	0.451189504	77.38996535"
"US14000US06085512022	6085512022	-0.107187778	43.3465931"
"US14000US06085512023	6085512023	0.232011675	63.64686257"
"US14000US06085512024	6085512024	0.414438778	75.28551264"
"US14000US06085512025	6085512025	0.344096115	70.80713461"
"US14000US06085512026	6085512026	0.13579486	57.7697934"
"US14000US06085512027	6085512027	0.222310755	63.12074939"
"US14000US06085512029	6085512029	0.677912562	88.39984602"
"US14000US06085512030	6085512030	0.519415553	81.00859746"
"US14000US06085512031	6085512031	0.459439468	77.8134223"
"US14000US06085512032	6085512032	0.606542853	85.48697549"
"US14000US06085512033	6085512033	0.389854689	73.77133325"
"US14000US06085512034	6085512034	0.778102466	92.30078275"
"US14000US06085512035	6085512035	0.556742337	82.88207366"
"US14000US06085512036	6085512036	0.691884231	89.14410368"
"US14000US06085512037	6085512037	0.613418263	85.85910432"
"US14000US06085512038	6085512038	0.240330814	64.31412806"
"US14000US06085512039	6085512039	0.420010495	75.70896959"
"US14000US06085512042	6085512042	0.045207249	52.02104453"
"US14000US06085512043	6085512043	-0.31499629	30.59155653"
"US14000US06085512045	6085512045	0.55998538	83.11305017"
"US14000US06085512047	6085512047	0.500554039	79.80238676"
"US14000US06085512052	6085512052	0.522111397	81.12408572"
"US14000US06085512053	6085512053	0.416436698	75.41383293"
"US14000US06085512100	6085512100	0.077882545	54.2409855"
"US14000US06085512307	6085512307	0.496643278	79.62273835"
"US14000US06085512308	6085512308	0.748011819	91.36404466"
"US14000US06085512309	6085512309	0.490700043	79.28910561"
"US14000US06085512310	6085512310	-0.096118271	43.96253048"
"US14000US06085512311	6085512311	0.426934664	76.10676248"
"US14000US06085512312	6085512312	0.673441485	88.18170153"
"US14000US06085512313	6085512313	0.250528871	65.00705762"
"US14000US06085512401	6085512401	0.364635603	72.16732965"
"US14000US06085512503	6085512503	1.016716576	97.47209034"
"US14000US06085512505	6085512505	0.427628413	76.13242654"
"US14000US06085512508	6085512508	0.02669278	50.9816502"
"US14000US06085512509	6085512509	0.394521785	74.05363788"
"US14000US06085512510	6085512510	0.202489013	61.92737072"
"US14000US06085512602	6085512602	-0.116917814	42.74348775"
"US14000US06085512603	6085512603	-0.473603441	21.64763249"
"US14000US06085512604	6085512604	-0.397872852	25.67688952"
"US14000US06085513000	6085513000	0.38602948	73.55318876"
"US14000US06087100100	6087100100	0.537964942	81.98383164"
"US14000US06087100200	6087100200	0.282795177	67.22699859"
"US14000US06071009112	6071009112	-0.758310437	8.866931862"
"US14000US06087100500	6087100500	0.375794183	72.88592326"
"US14000US06087100600	6087100600	0.560691345	83.17721032"
"US14000US06087100700	6087100700	0.390427493	73.82266136"
"US14000US06087100800	6087100800	0.303652322	68.3947132"
"US14000US06087100900	6087100900	0.118798938	56.70473502"
"US14000US06087101000	6087101000	-0.161067775	40.22841011"
"US14000US06087101200	6087101200	0.452264167	77.40279738"
"US14000US06087110100	6087110100	-0.281909299	32.59335301"
"US14000US06087110200	6087110200	-0.089235384	44.38598742"
"US14000US06087110400	6087110400	-0.197631891	38.04696523"
"US14000US06087110501	6087110501	-0.424005569	24.22687027"
"US14000US06087110502	6087110502	-0.148990427	40.85717952"
"US14000US06087110600	6087110600	-0.430352199	23.98306172"
"US14000US06087110700	6087110700	-0.225491353	36.21198511"
"US14000US06087120200	6087120200	0.193131833	61.32426537"
"US14000US06087120302	6087120302	0.236105246	64.03182343"
"US14000US06087120400	6087120400	0.346510849	71.01244707"
"US14000US06087120600	6087120600	0.449813855	77.28730912"
"US14000US06087120700	6087120700	0.614371885	85.92326447"
"US14000US06087120800	6087120800	0.617910509	86.14140896"
"US14000US06087120900	6087120900	0.735985108	90.87642756"
"US14000US06087121000	6087121000	0.757366659	91.71050943"
"US14000US06087121100	6087121100	0.203870261	62.03002695"
"US14000US06087121200	6087121200	0.541444462	82.13781599"
"US14000US06087121300	6087121300	0.491235601	79.31476967"
"US14000US06087121500	6087121500	0.152301993	58.69369947"
"US14000US06087121600	6087121600	0.254190608	65.26369819"
"US14000US06087121700	6087121700	0.256326736	65.43051456"
"US14000US06087121800	6087121800	0.360667273	72.00051328"
"US14000US06087122001	6087122001	0.522365454	81.13691775"
"US14000US06087122002	6087122002	0.504916368	80.05902733"
"US14000US06087122003	6087122003	0.374776827	72.78326703"
"US14000US06087122100	6087122100	0.410838847	75.04170409"
"US14000US06087122201	6087122201	0.377181623	72.97574747"
"US14000US06087122202	6087122202	0.746663414	91.28705248"
"US14000US06087122203	6087122203	0.620550928	86.26972924"
"US14000US06087122300	6087122300	0.269786611	66.31592455"
"US14000US06087122400	6087122400	0.442321615	76.86385218"
"US14000US06087122500	6087122500	-0.139713621	41.35762864"
"US14000US06087123300	6087123300	-0.254928159	34.2871808"
"US14000US06089010100	6089010100	-1.063564349	1.911972283"
"US14000US06089010200	6089010200	-0.417255326	24.53483896"
"US14000US06089010300	6089010300	-0.209495165	37.28987553"
"US14000US06089010400	6089010400	-0.290617149	32.06723983"
"US14000US06089010500	6089010500	-0.359456316	27.69151803"
"US14000US06089010601	6089010601	0.259760566	65.75131528"
"US14000US06089010602	6089010602	0.097363696	55.51135635"
"US14000US06089010702	6089010702	0.272373372	66.53406904"
"US14000US06089010703	6089010703	0.054760522	52.61131785"
"US14000US06089010704	6089010704	-0.61012324	15.02630566"
"US14000US06089010803	6089010803	-0.093073913	44.10368279"
"US14000US06089010804	6089010804	0.391774808	73.87398948"
"US14000US06089010805	6089010805	0.079540132	54.34364173"
"US14000US06089010806	6089010806	-0.28502566	32.38804055"
"US14000US06089010807	6089010807	0.049297793	52.30334916"
"US14000US06089010900	6089010900	-0.412531012	24.88130373"
"US14000US06089011001	6089011001	0.418338237	75.54215321"
"US14000US06089011002	6089011002	-0.217878439	36.71243424"
"US14000US06089011100	6089011100	0.304662124	68.43320929"
"US14000US06089011209	6089011209	-0.574074404	16.61747722"
"US14000US06089011300	6089011300	-0.234461267	35.54471962"
"US14000US06089011401	6089011401	-0.192383825	38.38059797"
"US14000US06089011402	6089011402	0.593256831	84.76838188"
"US14000US06089011403	6089011403	0.244215954	64.57076864"
"US14000US06089011500	6089011500	-0.138836518	41.44745284"
"US14000US06089011600	6089011600	-0.224002375	36.26331323"
"US14000US06089011701	6089011701	0.258642196	65.63582702"
"US14000US06089011702	6089011702	-1.070094132	1.809316053"
"US14000US06089011703	6089011703	-0.259317678	34.09470037"
"US14000US06089011801	6089011801	0.052146917	52.47016553"
"US14000US06089011802	6089011802	0.089374664	55.10073143"
"US14000US06089011803	6089011803	-0.388815571	26.08751444"
"US14000US06089011900	6089011900	0.33975919	70.64031823"
"US14000US06089012000	6089012000	-0.637952414	13.94841524"
"US14000US06089012101	6089012101	-0.282602314	32.51636084"
"US14000US06089012102	6089012102	-0.66310869	12.84486077"
"US14000US06089012200	6089012200	-0.399694951	25.59989734"
"US14000US06089012301	6089012301	-0.409171571	25.02245605"
"US14000US06089012302	6089012302	-0.123323973	42.37135891"
"US14000US06089012601	6089012601	-0.211574433	37.13589118"
"US14000US06089012604	6089012604	-0.134670976	41.71692545"
"US14000US06089012701	6089012701	-0.279593144	32.76016938"
"US14000US06089012702	6089012702	0.062802493	53.17592711"
"US14000US06093000300	6093000300	-0.260151901	34.04337226"
"US14000US06093000500	6093000500	-0.500652298	20.23610933"
"US14000US06093000600	6093000600	0.002834327	49.78827153"
"US14000US06093000702	6093000702	-0.523969083	19.0170666"
"US14000US06093000703	6093000703	0.019842351	50.57102528"
"US14000US06093000800	6093000800	-0.142011709	41.22930835"
"US14000US06093000900	6093000900	-0.250510221	34.47966123"
"US14000US06093001000	6093001000	-0.188075639	38.5730784"
"US14000US06093001100	6093001100	-0.322453404	30.03977929"
"US14000US06095250103	6095250103	-0.227557108	36.0708328"
"US14000US06095250104	6095250104	0.244191373	64.54510458"
"US14000US06095250105	6095250105	0.374308969	72.73193892"
"US14000US06095250106	6095250106	0.612072887	85.82060824"
"US14000US06095250200	6095250200	-0.438779695	23.59810086"
"US14000US06095250300	6095250300	-0.484834413	21.04452714"
"US14000US06095250400	6095250400	-0.294663109	31.77210317"
"US14000US06095250501	6095250501	-0.107286366	43.32092904"
"US14000US06095250502	6095250502	-0.41952535	24.35519056"
"US14000US06095250601	6095250601	-0.018872704	48.51790068"
"US14000US06095250604	6095250604	0.360757015	72.02617734"
"US14000US06095250605	6095250605	0.45499163	77.5439497"
"US14000US06095250701	6095250701	-0.492879553	20.56974208"
"US14000US06095250801	6095250801	-0.098279039	43.85987425"
"US14000US06095250900	6095250900	-1.337852345	0.333632747"
"US14000US06095251000	6095251000	-0.469655676	21.81444886"
"US14000US06095251100	6095251100	-0.547346792	17.95200821"
"US14000US06095251200	6095251200	-0.453325308	22.71269088"
"US14000US06095251300	6095251300	0.394377421	74.04080585"
"US14000US06095251400	6095251400	0.140746175	58.07776209"
"US14000US06095251500	6095251500	-0.792213483	7.814705505"
"US14000US06095251600	6095251600	-0.646891716	13.53779032"
"US14000US06095251701	6095251701	-0.332268391	29.38534582"
"US14000US06095251702	6095251702	-0.042056861	47.19620172"
"US14000US06095251802	6095251802	-0.676190214	12.15193122"
"US14000US06095251803	6095251803	-0.08769051	44.45014757"
"US14000US06095251804	6095251804	0.328982703	69.98588477"
"US14000US06095251901	6095251901	-0.633478536	14.16655973"
"US14000US06095251903	6095251903	0.120804227	56.80739125"
"US14000US06095252103	6095252103	0.046404401	52.08520467"
"US14000US06095252104	6095252104	0.800974681	93.04504042"
"US14000US06095252106	6095252106	0.465019082	78.08289491"
"US14000US06095252108	6095252108	0.457628943	77.7235981"
"US14000US06095252201	6095252201	0.747389531	91.32554857"
"US14000US06095252202	6095252202	0.482365907	78.85281663"
"US14000US06095252305	6095252305	0.501309456	79.8665469"
"US14000US06095252306	6095252306	0.547835034	82.36879251"
"US14000US06095252310	6095252310	0.403752998	74.70807135"
"US14000US06095252311	6095252311	0.707074394	89.73437701"
"US14000US06095252312	6095252312	-0.066559763	45.70768639"
"US14000US06095252313	6095252313	0.334260392	70.33234954"
"US14000US06095252314	6095252314	0.132535421	57.65430515"
"US14000US06095252315	6095252315	0.351292029	71.41023996"
"US14000US06095252316	6095252316	0.234695601	63.89067112"
"US14000US06095252401	6095252401	-0.278298329	32.83716156"
"US14000US06095252402	6095252402	-0.587113375	16.01437187"
"US14000US06095252501	6095252501	-0.45194357	22.73835493"
"US14000US06095252502	6095252502	-0.754092993	9.033748236"
"US14000US06095252604	6095252604	-0.596951882	15.57808289"
"US14000US06095252605	6095252605	-0.491147288	20.68523033"
"US14000US06095252606	6095252606	-0.477218295	21.40382394"
"US14000US06095252607	6095252607	-0.416784921	24.58616707"
"US14000US06095252608	6095252608	-0.400078628	25.57423329"
"US14000US06095252610	6095252610	0.085409287	54.75426665"
"US14000US06095252611	6095252611	-0.361889265	27.56319774"
"US14000US06095252703	6095252703	0.093913612	55.33170794"
"US14000US06095252704	6095252704	-0.070582191	45.3997177"
"US14000US06095252705	6095252705	0.09814333	55.58834852"
"US14000US06095252706	6095252706	0.258826976	65.64865905"
"US14000US06095252707	6095252707	-0.162604769	40.06159374"
"US14000US06095252801	6095252801	-0.681927037	11.79263442"
"US14000US06095252903	6095252903	0.461664201	77.94174259"
"US14000US06095252904	6095252904	0.330012596	70.03721288"
"US14000US06095252908	6095252908	0.178787197	60.52867958"
"US14000US06095252909	6095252909	0.485353543	79.03246503"
"US14000US06095252910	6095252910	0.383657129	73.46336456"
"US14000US06019006604	6019006604	-0.73372313	9.726677788"
"US14000US06019006700	6019006700	0.061239384	53.07327088"
"US14000US06095252911	6095252911	-0.087601169	44.4629796"
"US14000US06095252912	6095252912	0.651483555	87.3219556"
"US14000US06095252913	6095252913	0.299035432	68.13807263"
"US14000US06095252914	6095252914	0.258519118	65.622995"
"US14000US06095252915	6095252915	0.80488938	93.16052868"
"US14000US06095253101	6095253101	0.095092287	55.39586809"
"US14000US06095253105	6095253105	-0.318516763	30.33491595"
"US14000US06095253106	6095253106	-0.132584956	41.78108559"
"US14000US06095253107	6095253107	0.026196669	50.95598614"
"US14000US06095253201	6095253201	0.682459375	88.63082253"
"US14000US06095253203	6095253203	-0.086917105	44.52713974"
"US14000US06095253204	6095253204	-0.021526901	48.32542025"
"US14000US06095253205	6095253205	-0.070209468	45.41254972"
"US14000US06095253206	6095253206	0.56427119	83.43385089"
"US14000US06095253300	6095253300	0.25190963	65.1353779"
"US14000US06095253402	6095253402	0.016389385	50.39137688"
"US14000US06095253403	6095253403	0.384608981	73.48902862"
"US14000US06095253404	6095253404	0.069398032	53.70204029"
"US14000US06095253500	6095253500	-0.001968798	49.53163095"
"US14000US06097150202	6097150202	0.583373816	84.26793276"
"US14000US06097150203	6097150203	0.100132782	55.69100475"
"US14000US06097150204	6097150204	0.450499253	77.32580521"
"US14000US06097150303	6097150303	0.472519055	78.40369562"
"US14000US06097150304	6097150304	0.272812225	66.55973309"
"US14000US06097150305	6097150305	-0.116312109	42.79481586"
"US14000US06097150306	6097150306	0.23568923	63.98049532"
"US14000US06097150500	6097150500	0.441067713	76.78686"
"US14000US06097150601	6097150601	0.166453315	59.60477351"
"US14000US06097150603	6097150603	0.41988401	75.6704735"
"US14000US06097150607	6097150607	0.680571612	88.5281663"
"US14000US06097150609	6097150609	0.2852454	67.3681509"
"US14000US06097150610	6097150610	0.679576787	88.48967022"
"US14000US06097150701	6097150701	0.160527531	59.25830874"
"US14000US06097150702	6097150702	0.914970823	95.63711023"
"US14000US06097150800	6097150800	0.533117908	81.70152701"
"US14000US06097150902	6097150902	0.643710663	87.01398691"
"US14000US06097151000	6097151000	0.307362546	68.58719364"
"US14000US06097151100	6097151100	0.344571376	70.89695881"
"US14000US06097151203	6097151203	0.213419125	62.5433081"
"US14000US06097151204	6097151204	0.26542315	66.00795586"
"US14000US06097151301	6097151301	-0.215331013	36.84075452"
"US14000US06097151306	6097151306	0.334015204	70.31951752"
"US14000US06097151307	6097151307	0.429588223	76.20941871"
"US14000US06097151308	6097151308	-0.013366362	48.80020531"
"US14000US06097151311	6097151311	0.218597334	62.83844476"
"US14000US06097151401	6097151401	0.141391303	58.12909021"
"US14000US06097151402	6097151402	-0.185018782	38.77839086"
"US14000US06097151502	6097151502	0.255511423	65.35352239"
"US14000US06097151503	6097151503	0.879995084	94.85435647"
"US14000US06097151504	6097151504	0.833711406	93.85345823"
"US14000US06097151601	6097151601	0.200677218	61.81188246"
"US14000US06097151602	6097151602	0.367903648	72.30848197"
"US14000US06097151700	6097151700	0.386139809	73.57885282"
"US14000US06097151800	6097151800	0.373878665	72.69344283"
"US14000US06097151900	6097151900	-0.150953723	40.76735532"
"US14000US06097152000	6097152000	-0.153804844	40.69036315"
"US14000US06097152100	6097152100	0.074094374	53.99717695"
"US14000US06097152201	6097152201	-0.026808906	48.01745156"
"US14000US06097152202	6097152202	0.204589326	62.08135506"
"US14000US06097152203	6097152203	0.347835005	71.15359938"
"US14000US06097152300	6097152300	0.421288817	75.77312973"
"US14000US06097152400	6097152400	0.886136129	95.03400488"
"US14000US06097152501	6097152501	0.169207379	59.822918"
"US14000US06097152502	6097152502	0.401678761	74.554087"
"US14000US06097152600	6097152600	0.798334514	92.94238419"
"US14000US06097152702	6097152702	0.235612122	63.96766329"
"US14000US06097152801	6097152801	0.383014052	73.42486847"
"US14000US06097152802	6097152802	-0.198294551	37.99563711"
"US14000US06097152903	6097152903	-0.240849346	35.1340947"
"US14000US06097152904	6097152904	0.232988412	63.78801489"
"US14000US06097152905	6097152905	0.193644122	61.36276145"
"US14000US06097152906	6097152906	0.356186003	71.73104068"
"US14000US06097153001	6097153001	-0.024943561	48.13293982"
"US14000US06097153002	6097153002	-0.012395187	48.87719748"
"US14000US06097153003	6097153003	-0.12869408	42.10188631"
"US14000US06097153005	6097153005	0.272817723	66.57256512"
"US14000US06097153006	6097153006	0.086576142	54.80559476"
"US14000US06097153102	6097153102	-0.175790303	39.29167201"
"US14000US06097153103	6097153103	0.024776312	50.81483383"
"US14000US06097153104	6097153104	-0.312934714	30.78403696"
"US14000US06097153200	6097153200	-0.248881474	34.55665341"
"US14000US06097153300	6097153300	0.021669004	50.66084948"
"US14000US06097153401	6097153401	0.393610956	74.01514179"
"US14000US06097153403	6097153403	0.220229772	62.92826896"
"US14000US06097153404	6097153404	0.276381344	66.77787758"
"US14000US06097153501	6097153501	0.305800435	68.51020146"
"US14000US06097153502	6097153502	0.500810203	79.84088284"
"US14000US06097153600	6097153600	0.020799264	50.62235339"
"US14000US06097153703	6097153703	-0.337067828	29.07737713"
"US14000US06097153704	6097153704	0.09798023	55.56268446"
"US14000US06097153705	6097153705	-0.181769352	38.93237521"
"US14000US06097153706	6097153706	0.399458608	74.43859874"
"US14000US06097153801	6097153801	0.350310802	71.34607982"
"US14000US06097153804	6097153804	0.550807564	82.52277685"
"US14000US06097153806	6097153806	0.3277346	69.89606057"
"US14000US06097153807	6097153807	0.6420502	86.97549083"
"US14000US06097153809	6097153809	0.344145355	70.81996664"
"US14000US06097153901	6097153901	0.412032133	75.14436032"
"US14000US06097153902	6097153902	-0.030992384	47.76081098"
"US14000US06097154000	6097154000	0.324650015	69.65225202"
"US14000US06097154100	6097154100	0.313537271	68.89516233"
"US14000US06097154201	6097154201	-0.156973294	40.49788272"
"US14000US06097154202	6097154202	0.39198854	73.92531759"
"US14000US06097154302	6097154302	0.234594857	63.87783909"
"US14000US06097154303	6097154303	0.464581857	78.07006288"
"US14000US06099000101	6099000101	0.063070828	53.22725523"
"US14000US06099000102	6099000102	0.110951387	56.30694213"
"US14000US06099000201	6099000201	-0.047295401	46.82407289"
"US14000US06099000202	6099000202	-0.411289203	24.93263185"
"US14000US06099000203	6099000203	-0.193982713	38.27794174"
"US14000US06099000303	6099000303	-0.263973449	33.85089183"
"US14000US06099000304	6099000304	-0.504913419	20.0436289"
"US14000US06099000402	6099000402	0.190659226	61.14461696"
"US14000US06099000403	6099000403	-0.1394736	41.3832927"
"US14000US06099000404	6099000404	-0.355784349	27.90966252"
"US14000US06099000501	6099000501	0.086874673	54.86975491"
"US14000US06099000503	6099000503	0.015144364	50.27588862"
"US14000US06099000504	6099000504	0.320910263	69.38277942"
"US14000US06099000505	6099000505	-0.154799566	40.626203"
"US14000US06099000506	6099000506	-0.357845461	27.80700629"
"US14000US06099000510	6099000510	-0.095843777	43.98819453"
"US14000US06099000601	6099000601	-0.050228936	46.6957526"
"US14000US06099000602	6099000602	-0.222453398	36.40446555"
"US14000US06099000801	6099000801	-0.154114142	40.67753112"
"US14000US06099000803	6099000803	-0.679302897	11.97228282"
"US14000US06099000805	6099000805	-0.458882889	22.35339407"
"US14000US06099000806	6099000806	-0.200605593	37.84165277"
"US14000US06099000905	6099000905	-0.202339501	37.70050045"
"US14000US06099000906	6099000906	0.181140795	60.68266393"
"US14000US06099000908	6099000908	-0.228561494	36.00667265"
"US14000US06099000909	6099000909	-0.444980408	23.09765174"
"US14000US06099000911	6099000911	-0.18017417	39.07352752"
"US14000US06099000912	6099000912	0.251297904	65.09688182"
"US14000US06099001001	6099001001	-0.205611771	37.48235596"
"US14000US06099001002	6099001002	-0.241705259	35.03143847"
"US14000US06099001100	6099001100	-0.713595512	10.47093545"
"US14000US06099001200	6099001200	-0.400092204	25.56140126"
"US14000US06099001300	6099001300	0.036834648	51.59758758"
"US14000US06099001400	6099001400	-0.954946113	3.682792249"
"US14000US06099001500	6099001500	-0.692930978	11.33068138"
"US14000US06099001601	6099001601	-0.917764444	4.375721802"
"US14000US06099001603	6099001603	-0.921109351	4.324393687"
"US14000US06099001604	6099001604	-1.128272078	1.283202874"
"US14000US06099001700	6099001700	-1.09434983	1.565507507"
"US14000US06099001800	6099001800	-1.11700137	1.373027076"
"US14000US06099001900	6099001900	-0.188375079	38.56024637"
"US14000US06099002004	6099002004	-0.687442663	11.61298601"
"US14000US06099002005	6099002005	-0.481069134	21.27550366"
"US14000US06099002006	6099002006	-0.277628693	32.88848967"
"US14000US06099002100	6099002100	-1.21693291	0.692929552"
"US14000US06099002200	6099002200	-1.197869686	0.795585782"
"US14000US06099002301	6099002301	-0.859666059	5.594764532"
"US14000US06099002302	6099002302	-1.320296903	0.372128834"
"US14000US06099002401	6099002401	-0.533037197	18.51661748"
"US14000US06099002402	6099002402	-1.018411851	2.476581548"
"US14000US06099002501	6099002501	-0.629158207	14.33337611"
"US14000US06099002503	6099002503	-0.560914534	17.20775055"
"US14000US06099002504	6099002504	-0.373489226	26.8317721"
"US14000US06099002602	6099002602	-0.727959984	9.919158219"
"US14000US06099002603	6099002603	-0.198448991	37.98280508"
"US14000US06099002604	6099002604	-0.86874021	5.376620044"
"US14000US06099002605	6099002605	-0.456986084	22.52021045"
"US14000US06099002701	6099002701	-0.371598473	26.93442833"
"US14000US06099002801	6099002801	-0.168416845	39.71512896"
"US14000US06099002802	6099002802	-0.538866089	18.29847299"
"US14000US06099002803	6099002803	-0.18570912	38.73989478"
"US14000US06099002901	6099002901	-0.155230703	40.60053895"
"US14000US06099002902	6099002902	-0.324484412	29.89862697"
"US14000US06099003001	6099003001	0.091654569	55.16489157"
"US14000US06099003002	6099003002	-0.678866948	11.99794688"
"US14000US06099003100	6099003100	-0.62794771	14.38470422"
"US14000US06099003202	6099003202	-0.17011465	39.62530476"
"US14000US06001405902	6001405902	-0.642823223	13.67894264"
"US14000US06099003300	6099003300	-0.49342362	20.54407802"
"US14000US06099003400	6099003400	-0.661082456	12.90902092"
"US14000US06099003500	6099003500	-0.438773297	23.61093289"
"US14000US06099003603	6099003603	-0.232401856	35.73720005"
"US14000US06099003604	6099003604	0.230814282	63.58270243"
"US14000US06099003605	6099003605	-0.191510073	38.41909406"
"US14000US06099003606	6099003606	0.189842498	61.13178494"
"US14000US06099003700	6099003700	-0.460546386	22.22507378"
"US14000US06099003802	6099003802	-0.977940514	3.208007186"
"US14000US06099003803	6099003803	-0.590567782	15.86038753"
"US14000US06099003804	6099003804	-0.611725561	14.94931349"
"US14000US06099003805	6099003805	-0.089602224	44.34749134"
"US14000US06099003904	6099003904	-0.564449935	17.06659823"
"US14000US06099003905	6099003905	0.316532044	69.10047479"
"US14000US06099003906	6099003906	-0.843142636	6.172205826"
"US14000US06099003907	6099003907	0.124767697	57.11535994"
"US14000US06099003908	6099003908	-0.52476825	19.00423457"
"US14000US06099003909	6099003909	-0.120532743	42.52534326"
"US14000US06101050101	6101050101	-0.390786635	25.97202618"
"US14000US06101050102	6101050102	-0.688677775	11.53599384"
"US14000US06101050202	6101050202	-0.763271324	8.725779546"
"US14000US06101050301	6101050301	-0.165192457	39.84344925"
"US14000US06101050302	6101050302	-0.593769768	15.71923521"
"US14000US06101050402	6101050402	0.044731805	52.0082125"
"US14000US06101050501	6101050501	-0.35170464	28.10214295"
"US14000US06101050503	6101050503	-0.231363185	35.81419222"
"US14000US06101050504	6101050504	0.232490235	63.69819068"
"US14000US06101050601	6101050601	0.214247807	62.59463621"
"US14000US06101050603	6101050603	0.27678034	66.80354164"
"US14000US06101050604	6101050604	0.034563262	51.46926729"
"US14000US06101050702	6101050702	-0.455832615	22.55870653"
"US14000US06101050800	6101050800	0.167385411	59.70742974"
"US14000US06103000100	6103000100	-0.205106516	37.52085205"
"US14000US06103000200	6103000200	-0.10260137	43.57756961"
"US14000US06103000300	6103000300	-0.45235304	22.72552291"
"US14000US06103000400	6103000400	0.038591188	51.67457975"
"US14000US06103000500	6103000500	-0.215721257	36.80225844"
"US14000US06103000600	6103000600	-0.141759624	41.26780444"
"US14000US06103000700	6103000700	-0.585322768	16.1170281"
"US14000US06103000800	6103000800	-0.137261699	41.53727704"
"US14000US06103000900	6103000900	-0.403247201	25.39458488"
